anime_id,genre,type,episodes,rating,members
2951,"Action, Comedy, Historical, Mecha, Parody, Samurai, Sci-Fi, Shounen",Special,1,8.13,29331
2762,"Adventure, Comedy, Romance, Shounen",TV,24,8.13,5063
14713,"Comedy, Demons, Fantasy, Romance, Shoujo, Supernatural",TV,13,8.13,189641
14807,"Drama, Mystery, Seinen, Supernatural",Movie,1,8.13,41168
81,"Adventure, Drama, Mecha, Military, Romance, Sci-Fi",OVA,12,8.13,34177
9204,"Action, Adventure, Fantasy, Kids",Movie,1,8.13,6645
31098,"Comedy, Demons, Shounen, Supernatural",TV,13,8.13,43916
1023,"Adventure, Drama, Psychological, Sci-Fi, Supernatural",OVA,4,8.13,37679
33253,"Action, Horror, Mystery, Seinen, Supernatural",TV,13,8.12,51382
24921,"Action, Sci-Fi, Seinen",Movie,1,8.12,12353
1471,"Action, Comedy, Mystery, Shounen",TV,63,8.12,8199
27831,"Action, Mystery, Supernatural",TV,12,8.12,132506
2924,"Drama, Mystery, Romance",TV,12,8.12,151106
4672,"Action, Mecha, Police, Psychological, Sci-Fi, Seinen",Movie,1,8.12,51789
2448,"Action, Mecha, Sci-Fi",Special,1,8.12,16614
3907,"Adventure, Romance, Sci-Fi, Shounen, Space",TV,52,8.12,5308
186,"Action, Cars, Drama, Seinen, Sports",TV,13,8.12,45825
10080,"Comedy, Harem, Romance, Shounen, Supernatural",TV,12,8.12,194300
30885,"Action, Adventure, Shounen",OVA,2,8.12,58075
21469,"Comedy, Kids, Sci-Fi, Shounen",Movie,1,8.12,5712
9941,"Action, Comedy, Mystery, Super Power",TV,25,8.12,104075
14813,"Comedy, Drama, Romance, School",TV,13,8.12,353876
6421,"Adventure, Drama, Fantasy, Magic, Military, Shounen",Special,4,8.11,67962
21855,"Comedy, Mystery, Supernatural",TV,5,8.11,124886
11739,"Comedy, Drama, Romance, School, Shounen, Slice of Life",TV,13,8.11,44564
2159,"Comedy, Sports",TV,25,8.11,49599
28297,"Comedy, Romance, Shoujo",TV,24,8.11,200833
29831,"Comedy, Drama, Slice of Life",Movie,1,8.1,3187
2154,"Action, Adventure, Psychological, Supernatural",Movie,1,8.11,46018
6505,"Comedy, Romance",ONA,5,8.11,13935
861,"Comedy, Drama, Mystery, Psychological, Supernatural",TV,24,8.11,150872
1689,"Drama, Romance, Slice of Life",Movie,3,8.1,324035
34103,"Action, Horror, Mystery, Psychological",Special,1,8.1,29969
3665,"Drama, Military, Sci-Fi, Space",OVA,28,8.1,7712
9996,"Historical, Samurai, Seinen",TV,39,8.1,10649
7711,Fantasy,Movie,1,8.1,97910
77,"Action, Comedy, Drama, Magic, Super Power",TV,13,8.1,41685
401,"Drama, Historical, Romance, Samurai, Shounen",OVA,2,8.1,49454
32093,"Comedy, School, Slice of Life",TV,12,8.1,101335
12113,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Seinen, Supernatural",Movie,1,8.09,66721
7338,"Action, Mystery, Sci-Fi, Super Power",Special,4,8.09,136135
32613,"Action, Fantasy",ONA,12,8.11,3846
3014,"Action, Historical, Military, Sci-Fi, Space",Movie,1,8.09,15069
645,"Game, Shounen",Special,1,8.09,13901
11135,"Drama, Historical, Romance, Sci-Fi, Shounen Ai",OVA,4,8.09,26036
5781,"Action, Comedy, Ecchi, Fantasy, Harem, Mecha, School",OVA,13,8.09,72021
13767,"Comedy, Drama, Romance, Shounen Ai",OVA,2,8.09,23192
5678,"Comedy, Drama, Fantasy",TV,24,8.09,88986
6774,"Comedy, Drama, Psychological, Seinen",TV,11,8.09,41521
1089,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",Movie,1,8.09,19240
25161,"Adventure, Comedy, Fantasy, Shounen",Special,1,8.09,30516
995,"Action, Comedy, Shounen, Sports",OVA,13,8.09,25170
2752,"Action, Comedy, Sports",OVA,6,8.09,21186
15,"Action, Comedy, Shounen, Sports",TV,145,8.08,83648
122,"Comedy, Drama, Music, Romance, Shoujo, Supernatural",TV,52,8.08,59374
29095,"Drama, Harem, Psychological, Romance",TV,10,8.08,111962
1594,"Horror, Mystery, Psychological, Supernatural",TV,26,8.08,79816
3092,"Comedy, Drama, Romance, Shounen Ai",TV,12,8.08,117910
10721,"Comedy, Drama, Mystery, Psychological",TV,24,8.08,156689
16395,"Comedy, School, Shounen",OVA,1,8.08,11342
3588,"Action, Adventure, Comedy, Fantasy, Shounen, Supernatural",TV,51,8.08,580184
4106,"Action, Comedy, Sci-Fi",Movie,1,8.08,68181
387,"Drama, Fantasy, Mystery, Psychological, Slice of Life",TV,13,8.07,120731
16916,"Comedy, School, Shounen, Sports",Special,1,8.07,41760
1088,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",TV,36,8.07,44157
10620,"Action, Mystery, Psychological, Shounen, Supernatural, Thriller",TV,26,8.07,657190
2143,"Action, Adventure, Drama, Fantasy, Shoujo",OVA,3,8.07,6554
6582,"Comedy, Parody, Seinen, Super Power",TV,26,8.07,4584
2158,"Action, Drama, Military, Sci-Fi, Space",TV,24,8.07,36941
22319,"Action, Drama, Horror, Mystery, Psychological, Seinen, Supernatural",TV,12,8.07,618056
11113,"Josei, Slice of Life",Special,4,8.07,36351
6586,"Kids, School, Shoujo",TV,50,8.07,36921
66,"Comedy, School, Slice of Life",TV,26,8.06,170901
8142,"Drama, Slice of Life, Supernatural",Movie,1,8.06,63263
6438,"Adventure, Comedy, Mystery, Police, Shounen",OVA,1,8.06,9649
33032,"Action, Adventure, Comedy, Fantasy, Historical, Samurai, Seinen",OVA,1,8.06,9807
227,"Action, Comedy, Dementia, Mecha, Parody, Sci-Fi",OVA,6,8.06,305165
73,"Action, Mecha, Military",TV,13,8.06,155340
4898,"Action, Comedy, Demons, Fantasy, Historical, Shounen, Supernatural",TV,24,8.06,424919
19111,"Music, School, Slice of Life",TV,13,8.06,91864
7222,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",Movie,1,8.06,17826
22097,"Action, Adventure, Fantasy, Magic, Shounen",OVA,5,8.06,52351
15689,"Comedy, Romance, Supernatural",TV,4,8.06,173264
957,"Adventure, Comedy, Drama, Fantasy, Historical, Romance",TV,39,8.06,50951
24,"Comedy, Romance, School, Shounen",TV,26,8.06,178553
33286,"Action, Ecchi, Fantasy, School, Shounen, Supernatural, Vampire",OVA,8,8.05,28220
849,"Comedy, Mystery, Parody, School, Sci-Fi, Slice of Life",TV,14,8.06,428569
2623,"Drama, Historical",Movie,1,8.05,8505
268,"Adventure, Comedy, Ecchi",OVA,6,8.05,113040
29093,Drama,Special,1,8.05,70039
427,"Comedy, Drama, Fantasy, Shoujo",TV,51,8.05,42253
4280,"Action, Mystery, Supernatural, Thriller",Movie,1,8.05,103600
18429,"Action, Comedy, Mystery, Shounen",Movie,1,8.05,10021
17549,"Comedy, School, Seinen, Slice of Life",TV,12,8.05,133475
26123,"Comedy, School, Shounen, Slice of Life",OVA,6,8.05,26361
28,"Comedy, Shounen",TV,69,8.05,50876
9513,"Action, Comedy, Demons, School, Shounen, Supernatural",TV,60,8.04,217752
14353,"Drama, Game, Mystery, Psychological, Thriller",Movie,1,8.04,95690
8408,"Action, Comedy, Supernatural",Special,2,8.04,103105
13331,"Action, Adventure, Seinen",TV,12,8.04,81951
4985,"Action, Comedy, Drama, Magic, Super Power",Movie,1,8.04,20433
29803,"Action, Adventure, Fantasy, Game, Magic, Supernatural",TV,13,8.04,244268
22,"Action, Comedy, School, Shounen, Sports",TV,178,8.04,87643
2618,"Adventure, Drama, Historical, Mystery",TV,26,8.04,5306
793,"Comedy, Drama, Mystery, Psychological, Supernatural",Movie,1,8.04,41547
30279,"Comedy, School, Shoujo Ai, Slice of Life",TV,12,8.04,44335
28755,"Action, Comedy, Martial Arts, Shounen, Super Power",Movie,1,8.03,74690
10029,"Historical, Romance, School, Shoujo",Movie,1,8.03,50689
2035,"Drama, Historical, Romance, Seinen, Slice of Life",TV,12,8.03,11903
790,"Mystery, Psychological, Sci-Fi",TV,23,8.03,265005
9289,"Comedy, Drama, Seinen, Slice of Life",TV,26,8.03,150393
15809,"Comedy, Demons, Fantasy, Romance, Shounen",TV,13,8.03,409037
27989,"Drama, Music, School",TV,13,8.03,134694
5630,"Action, Comedy, Drama, Mystery, Romance, Sci-Fi, Thriller",TV,11,8.03,276593
2829,"Adventure, Drama, Historical, Slice of Life",TV,23,8.03,6528
30831,"Adventure, Comedy, Fantasy, Supernatural",TV,10,8.03,244877
416,"Action, Adventure, Comedy, Drama, Historical, Military, Romance",Movie,1,8.03,74028
85,"Drama, Mecha, Military, Sci-Fi, Space",TV,50,8.03,28959
30240,"Comedy, Ecchi, Romance, School, Seinen",TV,12,8.03,227734
1254,"Adventure, Fantasy, Sci-Fi, Shounen",TV,114,8.03,70559
2605,"Comedy, Parody, School",TV,12,8.03,174531
4163,"Comedy, Parody, Romance, School",OVA,2,8.03,31973
3228,"Comedy, Parody, School",TV,13,8.03,74040
1485,"Comedy, Drama, Shoujo",TV,35,8.02,8353
6351,"Drama, Romance, School",Special,1,8.02,138364
13119,"Action, Drama, Historical, Josei, Samurai, Supernatural",Movie,1,8.03,9492
3782,"Action, Mystery, Romance, Supernatural, Thriller",Movie,1,8.02,114415
3572,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",TV,25,8.02,95551
8310,"Adventure, Comedy, Romance, Shounen",Special,12,8.02,27274
114,"Comedy, School, Shounen",TV,26,8.02,67254
11813,"Action, Comedy, Martial Arts, School, Shounen",OVA,11,8.02,24167
658,"Game, Psychological, Seinen, Thriller",TV,26,8.02,48127
10012,"Comedy, Parody, Supernatural",OVA,12,8.01,71976
32370,"Action, Demons, Shounen, Super Power",TV,13,8.01,72499
22961,"Romance, Slice of Life",OVA,1,8.01,48432
22777,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",TV,61,8.01,42666
29787,"Comedy, Slice of Life",TV,12,8.01,38102
7062,"Comedy, School, Slice of Life",TV,12,8.01,15748
11887,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",TV,13,8.01,283847
9088,"Action, Adventure, Drama, Fantasy, Shoujo",OVA,3,8.01,5843
12815,"Comedy, Josei, Slice of Life",TV,50,8.01,44668
12017,"Action, Comedy, Mystery, Super Power",Movie,1,8.01,13567
6377,"Comedy, Parody, School",TV,13,8.01,55402
1470,"Action, Comedy, Mystery, Shounen",TV,51,8,19963
780,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,8,26284
27633,"Comedy, Romance, School",Special,6,8,52672
2321,"Action, Mecha, Sci-Fi, Shounen, Super Power",OVA,7,8,12283
17273,"Comedy, Historical, Parody",Special,4,8,8644
429,"Comedy, Drama, Shoujo",OVA,1,8,9268
18661,"Comedy, Demons, Fantasy, Shoujo, Supernatural",OVA,2,8,38678
14349,"Adventure, Comedy, Fantasy, Magic, School",Movie,1,8,111703
1729,"Drama, School, Shoujo Ai, Slice of Life",OVA,5,8,12394
31973,"Action, Drama, Mecha, Military, Sci-Fi, Space",ONA,4,8,14419
17949,Music,Music,1,8,11663
996,"Adventure, Comedy, Drama, Fantasy, Magic, Romance, Shoujo",TV,34,7.99,52586
9465,"Action, Fantasy, Mecha, Military, Shounen",Movie,1,7.99,41598
14175,"Comedy, Drama, Slice of Life",Movie,1,7.99,34630
11239,"Comedy, School, Slice of Life",TV,12,7.99,12590
967,"Action, Drama, Martial Arts, Sci-Fi, Shounen",TV,109,7.99,40271
1695,"Drama, Historical, Shoujo, Slice of Life",TV,52,7.99,9605
339,"Dementia, Drama, Mystery, Psychological, Sci-Fi, Supernatural",TV,13,7.99,215829
7724,"Mystery, Supernatural, Thriller, Vampire",TV,22,7.99,251093
2753,"Drama, Historical",Movie,1,7.99,3811
8516,"Comedy, Romance, School, Super Power",TV,13,7.98,183722
779,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,7.98,28947
1366,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,7.98,21729
19319,"Action, Mecha, Sci-Fi",TV,25,7.98,31606
15195,"Comedy, Historical, Parody",ONA,20,7.98,34960
187,"Action, Cars, Drama, Seinen, Sports",Movie,1,7.98,39374
30311,"Comedy, Sports",Special,9,7.98,10778
597,"Adventure, Drama, Fantasy",Movie,1,7.98,92499
400,"Action, Adventure, Comedy, Sci-Fi, Space",TV,24,7.98,78600
18245,"Drama, Music, Romance, Slice of Life",TV,13,7.98,91075
10521,"Comedy, Slice of Life",TV,13,7.98,117328
28907,"Action, Adventure, Fantasy, Military",TV,12,7.97,244314
31637,"Action, Adventure, Fantasy, Military",TV,12,7.97,153501
1571,"Comedy, Horror, Mystery, Shoujo, Supernatural",TV,25,7.97,126426
267,"Action, Drama, Sci-Fi, Seinen, Super Power",TV,26,7.97,95825
253,"Comedy, School, Slice of Life",TV,26,7.97,22214
22673,"Comedy, Sports",Special,9,7.97,20477
4080,"Adventure, Comedy, Fantasy, Romance, Shoujo",TV,39,7.97,19510
27947,"Action, Adventure, Comedy, Shounen",TV,24,7.97,16938
12917,"Adventure, Drama, Fantasy, Kids",Movie,1,7.97,1528
3750,"School, Shoujo, Shoujo Ai, Slice of Life",TV,13,7.97,11779
569,"Comedy, Military, Parody, Sci-Fi, Space",TV,26,7.97,19841
6007,"Fantasy, Historical, Romance",OVA,1,7.97,81137
1253,"Action, Adventure, Demons, Fantasy, Sci-Fi, Shounen, Super Power",OVA,12,7.97,21240
15771,"Comedy, Seinen, Slice of Life",Movie,1,7.97,30814
397,"Action, Military, Romance, Sci-Fi, Space",TV,10,7.97,13888
949,"Action, Comedy, Drama, Mecha, Military, Sci-Fi, Shounen, Space",OVA,6,7.97,51724
11001,"Action, Comedy, Military, Romance",Movie,1,7.96,10244
17909,"Comedy, Drama, Fantasy, Slice of Life",TV,13,7.96,64897
21185,"Romance, School, Shounen, Sports",TV,25,7.96,59818
9724,"Action, Mecha, Military, Shounen",Movie,1,7.96,40053
6768,"Action, Mecha, Military, Super Power",OVA,1,7.96,23204
4872,"Comedy, Parody, School",OVA,3,7.96,40358
12413,"Action, Adventure, Seinen",TV,12,7.96,137610
2076,"Mystery, Shounen",TV,148,7.96,8655
31251,"Action, Drama, Mecha, Sci-Fi, Space",TV,25,7.96,60525
5485,"Action, Mecha, Shounen, Super Power",TV,26,7.96,7872
5005,"Comedy, Parody, Seinen, Super Power",TV,26,7.96,12236
890,"Adventure, Mecha, Sci-Fi, Shounen",TV,49,7.96,10031
269,"Action, Comedy, Shounen, Super Power, Supernatural",TV,366,7.95,624055
14741,"Comedy, Drama, Romance, School, Slice of Life",TV,12,7.95,394399
1472,"Action, Comedy, Mystery, Shounen",TV,13,7.95,6723
33028,"Action, Horror, Mystery, Psychological",TV,11,7.95,65503
7304,"Adventure, Mystery",Special,1,7.95,6515
8609,"Adventure, Comedy, Mystery, Police, Shounen",OVA,1,7.95,7757
6033,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",TV,97,7.95,116832
8479,"Comedy, Historical, Parody",ONA,48,7.95,64416
254,"Comedy, Slice of Life",OVA,6,7.95,8847
8525,"Comedy, Harem, Romance, Shounen, Supernatural",TV,12,7.95,284846
19703,"Action, Fantasy, Supernatural",TV,10,7.95,67732
25517,"Adventure, Comedy, Romance, Shounen",TV,24,7.95,43545
31764,"Action, Adventure, Fantasy, Military",TV,13,7.95,86475
27775,"Drama, Romance, Sci-Fi",TV,13,7.95,213493
21339,"Action, Military, Police, Sci-Fi",Movie,1,7.95,94677
2104,"Comedy, Parody, Romance, School",TV,26,7.95,165008
24893,"Action, Mecha, Sci-Fi, Seinen, Space",TV,12,7.95,57665
2150,"Adventure, Comedy, Fantasy, Kids, Slice of Life",TV,78,7.95,7761
12445,"Horror, Mystery, Romance, School, Shounen, Supernatural",TV,12,7.95,172367
543,"Action, Drama, Fantasy, Horror, Romance, Sci-Fi, Vampire",Movie,1,7.95,68229
23225,"Comedy, Shoujo Ai, Slice of Life",OVA,1,7.95,28339
9252,"Action, Fantasy, Mecha, Military, Shounen",Movie,1,7.94,42653
12893,"Comedy, School, Shounen, Slice of Life",Special,6,7.94,49891
1505,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,7.94,20347
4447,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,7.94,19290
317,"Action, Fantasy, Super Power",Movie,1,7.94,138659
22265,"Comedy, School, Slice of Life, Sports",TV,13,7.94,150596
13117,"Action, Drama, Historical, Josei, Samurai, Supernatural",Movie,1,7.94,12076
9563,"Comedy, School, Slice of Life",Special,2,7.94,8734
16904,"Action, Super Power, Supernatural",Movie,1,7.94,98549
97,"Action, Adventure, Sci-Fi",TV,26,7.94,104193
20517,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",Special,8,7.94,26709
2273,"Action, Drama, Mecha, Military, Sci-Fi, Space",Movie,1,7.94,35711
20159,"Action, Adventure, Comedy, Fantasy, Kids",Special,4,7.94,85947
12403,"Comedy, School, Shoujo Ai, Slice of Life",TV,12,7.94,83097
7044,"Comedy, Parody, School",OVA,2,7.94,22704
31646,"Drama, Game, Seinen, Slice of Life",TV,23,7.93,59492
32998,"Action, Drama, Historical",TV,12,7.93,140604
30123,"Drama, Fantasy, Romance, Shoujo",TV,12,7.93,157551
31339,"Action, Adventure, Comedy, Fantasy, Historical, Samurai, Seinen",TV,12,7.93,102857
2890,"Adventure, Fantasy",Movie,1,7.93,140277
468,"Mecha, Military, Police, Psychological, Sci-Fi",Movie,1,7.93,85714
29755,"Comedy, Drama, School, Shounen, Sports",Movie,1,7.94,13094
25303,"Shounen, Sports",OVA,2,7.93,30063
24471,"Comedy, Fantasy, Supernatural",OVA,3,7.93,6073
516,"Comedy, Sci-Fi, Shounen",TV,358,7.93,31632
1425,"Action, Adventure, Comedy, Shounen",TV,155,7.93,10873
5310,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",Movie,1,7.93,20637
93,"Action, Drama, Mecha, Military, Romance, Sci-Fi, Space",TV,50,7.93,96973
8038,"Comedy, Josei, Music, Romance",Special,1,7.93,23388
322,"Comedy, Drama, Josei, Romance, Slice of Life",TV,12,7.93,86380
6154,"Adventure, Sci-Fi, Shounen",Special,2,7.93,4975
7588,"Historical, Samurai, Seinen",TV,12,7.93,40819
10083,"Horror, Mystery, Supernatural, Vampire",Special,2,7.93,37657
1172,"Adventure, Comedy, Demons, Fantasy, Magic, Shounen",TV,26,7.93,32742
31711,"Comedy, Ecchi, Harem, Romance, School, Sci-Fi, Shounen",Special,2,7.93,22487
2265,"Action, Mecha",Movie,1,7.93,6540
23249,"Action, Drama, Military, Sci-Fi, Space",Movie,1,7.93,5431
202,"Action, Adventure, Drama, Fantasy, Mystery, Sci-Fi",TV,26,7.93,171863
30370,"Action, Comedy, Fantasy, Shoujo",OVA,3,7.92,29398
9919,"Action, Demons, Fantasy, Shounen, Supernatural",TV,25,7.92,583823
1818,"Action, Adventure, Demons, Fantasy, Shounen, Super Power, Supernatural",TV,26,7.92,316853
34036,"Adventure, Comedy, Mystery, Police, Shounen",Special,1,8.1,2493
10090,"Mecha, Military, Mystery, Police, Sci-Fi, Seinen",Movie,1,7.91,7515
17895,"Comedy, Romance, Seinen",TV,24,7.92,273191
1824,"Drama, Historical",Movie,1,7.92,16474
4192,"Action, Comedy, Harem, Parody, Romance",TV,25,7.92,67323
10357,"Comedy, Fantasy, Seinen",TV,12,7.92,89373
30745,Music,Special,1,7.92,10306
19489,"Adventure, Comedy, Fantasy, Magic, School",Movie,1,7.92,53024
4472,"Comedy, Parody, School, Slice of Life",OVA,1,7.92,84833
19613,"Action, Cars, Seinen, Sports",Movie,1,7.92,7695
5530,"Adventure, Fantasy, Mystery, Shounen, Supernatural",TV,25,7.92,229567
6591,"Historical, Romance",Special,1,7.92,9695
10218,"Action, Adventure, Demons, Fantasy, Military, Seinen, Supernatural",Movie,1,7.91,77103
388,"Cars, Shounen, Sports",TV,52,7.91,9711
28999,"Drama, School, Super Power",TV,13,7.91,310137
1473,"Action, Comedy, Mystery, Shounen",TV,13,7.91,6337
1379,"Adventure, Drama, Fantasy",Movie,1,7.91,26746
23293,"Action, Adventure, Comedy, Drama, Seinen",Movie,1,7.91,5939
1910,"Adventure, Mystery",OVA,15,7.91,3205
33221,"Action, Drama, Mecha, Military, Sci-Fi, Space",Movie,1,7.92,2833
18897,"Comedy, Harem, Romance, School, Shounen",TV,20,7.91,347599
31592,"Action, Adventure, Comedy, Fantasy, Kids",TV,47,7.91,15627
31380,"Comedy, Ecchi, Harem, Romance, School, Sci-Fi, Shounen",OVA,3,7.91,18575
28677,"Comedy, Harem, Mystery, Romance, School, Shounen, Supernatural",TV,12,7.91,193566
7193,"Drama, Historical, Psychological, Seinen, Thriller",TV,12,7.9,93074
1961,"Adventure, Comedy, Drama, Fantasy",Movie,1,7.9,11458
21405,"Comedy, Romance, School, Slice of Life",TV,12,7.9,159793
6024,"Comedy, Kids, Slice of Life",TV,104,7.9,16670
2761,"Drama, Mecha, Sci-Fi, Space",Movie,1,7.9,2963
1491,"Adventure, Drama, Sci-Fi, Space",TV,113,7.9,12672
106,"Drama, Romance, School, Shoujo",TV,51,7.9,28341
5835,"Drama, Romance, Shoujo",TV,39,7.9,37051
3604,"Comedy, School, Slice of Life",TV,13,7.9,19180
11237,"Comedy, School, Slice of Life",Special,2,7.9,7999
2828,"Adventure, Drama, Historical, Kids, Slice of Life",TV,51,7.9,4479
4087,"Action, Adventure",TV,22,7.9,82625
28881,"Cars, Seinen, Sports",Movie,1,7.9,4641
21473,"Action, Fantasy, Seinen, Supernatural",Movie,1,7.9,27462
582,"Comedy, Martial Arts, School, Shounen",TV,48,7.9,6473
8311,"Adventure, Fantasy, Shounen, Supernatural",TV,25,7.9,36228
21995,"Comedy, Drama, Romance, School, Shoujo, Slice of Life",TV,12,7.89,227417
532,"Drama, Magic, Romance, Shoujo",TV,38,7.89,66911
552,"Action, Adventure, Comedy, Fantasy, Kids",TV,54,7.89,182208
13629,"Drama, Music, Romance, Slice of Life",Special,1,7.89,8809
7645,"Action, Comedy, Fantasy, Magic, School, Shoujo, Slice of Life",TV,49,7.89,12825
249,"Action, Adventure, Comedy, Demons, Fantasy, Magic, Romance, Shounen, Supernatural",TV,167,7.89,281632
4886,"Adventure, Comedy, Demons, Fantasy, Magic, Romance, Shounen, Supernatural",Special,1,7.89,16373
451,"Adventure, Comedy, Demons, Drama, Fantasy, Historical, Romance, Shounen, Supernatural",Movie,1,7.89,51079
9734,"Comedy, Music, School, Slice of Life",Special,1,7.89,50496
433,"Drama, Military, Romance, Sci-Fi",Movie,1,7.89,103975
